gene	24	36	48	60	72
ENSDARG00000000002	11.2459192591963	11.0713217619515	11.9368435281957	11.9821323589648	12.2348189023421
ENSDARG00000000018	11.3283318040756	12.3057525159132	11.7388597826452	11.6129533363667	11.527681223643
ENSDARG00000000019	12.4596020390159	11.8585694319263	11.6433749638933	11.734975978001	11.8430859682709
ENSDARG00000000068	13.1935673415493	10.5368646007467	10.1852753103247	10.4676088373308	10.857541018318
ENSDARG00000000161	8.64388029627182	9.22331288544297	9.66699389348197	9.70972642468707	9.22130126424581
ENSDARG00000000175	9.69304064583149	9.79628700140647	9.12361037994163	8.93764921410882	9.15454602884093
ENSDARG00000000189	10.7099470449206	10.7267514548103	11.0996975215512	11.3859874665223	11.717876059319
ENSDARG00000000241	12.7562308464549	12.5068963783042	11.7498609087679	11.7894546692907	11.8102689386363
ENSDARG00000000369	11.5659436691698	10.2275173326464	9.76159837235781	9.86943010476302	9.90074711469246
ENSDARG00000000442	11.4205846852167	11.288371732476	11.2195918547056	11.4970364227565	11.775710138507
ENSDARG00000000472	10.3216878985336	10.8387576054116	11.0352902842993	9.40195367058305	9.52218192838204
ENSDARG00000000551	10.4370886564279	10.5873906944215	11.0989103235782	11.0076255380418	10.8972106399746
ENSDARG00000000567	12.2338033330949	12.6324750829433	12.1414031890217	11.9663330670308	11.6169241190352
ENSDARG00000000568	10.9167480475959	10.4409488240467	10.6628722406964	10.7400311223696	10.4970242976731
ENSDARG00000000666	10.1169963116082	11.0245674686002	10.8393611064332	11.001048449625	11.1049122426833
ENSDARG00000000730	10.3616789467155	9.81613292568544	10.0820945827249	10.3059343187939	10.481681255876
ENSDARG00000000767	10.3386024310745	9.68112380262188	9.3817453885973	9.23675175836754	9.33349317689191
ENSDARG00000000796	10.4274336547865	10.215976781843	10.8525601206493	10.7675637012492	11.3036226494854
ENSDARG00000000861	14.4323700442413	13.8595805582016	13.7066528586272	14.2028965584849	13.6679177243917
ENSDARG00000000887	10.0171779337105	9.4966194074234	9.40765043409933	9.62029986473344	9.0547172071176
ENSDARG00000000935	11.2726045425941	11.8171952785445	11.7176195788722	11.6603303637377	11.4217214769546
ENSDARG00000000943	11.0057286952862	11.0705421051847	10.0886819956741	10.3032059974469	10.522483213118
ENSDARG00000001014	13.5621039054708	12.6757369672965	12.984821720805	13.1830026875454	13.4574981152227
ENSDARG00000001015	12.3534623037562	12.9468513099612	12.7351919288636	12.4101214345207	12.3948510113908
ENSDARG00000001127	8.65597583652691	9.59476239787655	10.0247263668188	8.89277356198727	8.89507892029451
ENSDARG00000001129	11.7119916488151	11.3695701837213	11.5450732388436	11.582660263027	11.3126160077179
ENSDARG00000001169	8.88780289324297	9.44162344068632	10.1606118989561	10.2742201118746	10.6205858471639
ENSDARG00000001234	12.3214577844749	10.8239612911662	10.7950931155848	11.1583863139422	11.2968400181648
ENSDARG00000001313	11.3155659460264	12.5437893245463	11.4597752495125	11.4981971159754	10.9790201169893
ENSDARG00000001354	8.54576295620223	8.61464568255162	8.71846451712714	8.49554401088546	9.05995243805226
ENSDARG00000001437	7.85644667334066	8.37169110619635	8.63230834981679	8.52620124244687	8.84381390843493
ENSDARG00000001442	8.52426283555069	9.26178409776504	9.08206381051044	8.69102670286267	9.28621653386979
ENSDARG00000001452	11.5404449291713	10.5242262077259	10.179152162958	10.6894671339302	11.0428301102859
ENSDARG00000001463	9.46201631960845	9.78624556653686	10.479101957642	10.5406398614383	9.3749709194539
ENSDARG00000001549	11.5016017845648	11.3821416615357	11.1130131294518	10.7974244179168	11.3697236966323
ENSDARG00000001557	11.2090776913579	10.149133233709	10.7604437995456	10.6327042733169	10.7434325488493
ENSDARG00000001578	11.764881650702	12.0397638400795	12.269668377077	12.3847334053877	12.9497192546788
ENSDARG00000001676	10.9831953717935	12.1506781994992	11.5042464839257	11.0076255380418	10.4881624464196
ENSDARG00000001686	8.256932906552	8.56754534793986	8.56369473577896	8.54824310874779	8.56129540537159
ENSDARG00000001710	14.3351059075709	14.3544098834613	13.6807382855182	13.9842829525223	13.5733797396237
ENSDARG00000001712	10.2112253375901	10.2754855211556	10.618064533815	10.2658224681282	10.8419788252808
ENSDARG00000001721	8.78777155767122	8.76675925095162	8.99754714902764	8.65485406802525	8.32154230511237
ENSDARG00000001729	13.1961615236303	12.4101450220948	12.4505152287173	12.6469802457532	12.4074161461451
ENSDARG00000001733	9.62310092553341	10.3377766495273	10.119530627671	9.91421382122852	10.0612660122662
ENSDARG00000001734	11.7331917570147	10.9602715360303	10.8393611064332	10.9170016342786	10.9693367532903
ENSDARG00000001769	11.6398137833945	11.0397940304801	11.1028419287025	11.1480297986664	11.1285913794318
ENSDARG00000001777	11.479492157441	11.7477246246505	11.7940043662699	11.7979442318764	11.4142298170659
ENSDARG00000001785	12.0471404593195	11.8983454645186	12.3544640819585	12.1828360699029	11.6590088672961
ENSDARG00000001788	14.1588998593088	13.9419605070365	14.4927423462206	14.8815410784613	15.4738290054426
ENSDARG00000001803	13.2766382300604	13.0151797782896	13.4233385766576	13.7182354214243	13.9431696811537
ENSDARG00000001807	10.219726968777	10.448288935827	10.6477346679837	10.2316966581437	10.4396255701715
ENSDARG00000001818	8.1888438450525	8.67686156298714	9.03870895360183	8.69688834293143	8.79978338660216
ENSDARG00000001835	10.1501466441176	10.2488914208352	10.5532513842406	9.86943010476302	9.88430548749993
ENSDARG00000001857	12.0673547790027	11.0010045764604	11.158275563501	11.282500442199	10.9346163333893
ENSDARG00000001859	9.12130844455977	10.0246227347964	9.0897465863037	8.82086887698768	8.21148996022238
ENSDARG00000001870	10.0089204036722	10.4111868492409	10.7783710421591	10.4183351794465	11.375738990149
