gene	24	36	48	60	72
ENSDARG00000000002	10.8663139081316	11.7081591005437	11.2167743495659	11.5870063826337	11.7494825089006
ENSDARG00000000018	11.087247959759	11.3326506393841	11.7059056706611	11.2780704782138	11.5489629737817
ENSDARG00000000019	11.9795803832385	11.6550082651594	11.3616592976278	11.8277209052333	11.9026026914932
ENSDARG00000000068	12.4486229418659	10.003068468374	9.78515513155311	10.2857274204924	10.5383354854605
ENSDARG00000000161	9.06596178160452	9.33964061316754	10.2153624353572	7.39464037226577	7.24289939675518
ENSDARG00000000175	8.64162625953784	7.6312880256948	8.13338142546367	7.14683351080438	7.87943065503095
ENSDARG00000000189	10.6677477707926	11.5336262511236	10.9215209906097	11.3757833066092	11.3139171851475
ENSDARG00000000241	12.2582609518984	11.7219251579338	11.8038887036533	11.4956282775517	11.7082374860298
ENSDARG00000000369	10.8679694016057	9.87665536092509	9.2903104665951	9.1534743476193	9.48575084188058
ENSDARG00000000442	11.6711986043671	10.9926907330255	10.8977605932504	11.1266358774967	11.4245462057014
ENSDARG00000000472	9.64966300864021	9.65126023530957	10.6642551872181	8.48675031944097	7.95481251105697
ENSDARG00000000551	10.1503022626142	10.3142845770883	11.2674517271715	10.4405102520042	11.0510475950636
ENSDARG00000000567	12.3661571828384	12.1233758689433	12.3469449583058	11.5722438201117	11.4695827247976
ENSDARG00000000568	10.7103179703174	10.7375302107824	9.83953915897805	10.346404722165	10.1060550604888
ENSDARG00000000666	9.74835521142951	10.3662795147469	10.452083274074	10.6617404630594	11.1507332897213
ENSDARG00000000730	9.02125627197571	9.0933279103016	9.60302022437183	9.99464207595002	10.2034094804431
ENSDARG00000000767	9.56762129835604	9.0714975192156	8.39798631067195	8.02441143491184	7.30383573290164
ENSDARG00000000796	8.21134629301302	10.0396548034701	10.0859775039217	10.3857948635102	10.8183720421723
ENSDARG00000000861	13.7153356246078	13.9987746473383	13.6832597379347	13.9240921405777	13.3814607203109
ENSDARG00000000887	9.04564630095116	7.70953011504577	8.07193970398791	8.37032260204876	7.90719421826763
ENSDARG00000000935	11.3987216991735	11.3697018317482	11.4341130758386	11.1283151482004	10.9618840864902
ENSDARG00000000943	10.1948929928411	10.1820576883063	9.90147225950917	9.85884272801663	9.92265233875809
ENSDARG00000001014	14.0510566875198	14.358682016005	12.3434538089476	12.7102947942108	12.879399485394
